#run	stop_time	species	cell	charge_avg	run_dose(Pe/cm2)
16503	2022-08-02 14:10:00-04:00	2022-08-02 18:09:00-04:00	d	20	0.5622	0.10217689001498433
16504	2022-08-02 18:11:00-04:00	2022-08-02 21:18:00-04:00	d	20	0.5649	0.06184919961556125
16505	2022-08-02 21:23:00-04:00	2022-08-02 21:29:00-04:00	d	20	0.5962	0.0019884240402811247
16506	2022-08-02 21:46:00-04:00	2022-08-02 23:08:00-04:00	d	20	0.5968	0.032461268593829466
16507	2022-08-03 08:17:00-04:00	2022-08-03 12:10:00-04:00	d	20	0.6072	0.09931755978414054
16508	2022-08-03 12:30:00-04:00	2022-08-03 14:48:00-04:00	d	20	0.6128	0.043921957099367546
16509	2022-08-03 15:04:00-04:00	2022-08-03 16:24:00-04:00	d	20	0.6162	0.02913805873818641
16510	2022-08-03 16:31:00-04:00	2022-08-03 20:30:00-04:00	d	20	0.6064	0.10210506352953647
16511	2022-08-03 20:44:00-04:00	2022-08-04 00:47:00-04:00	d	20	0.6055	0.109870958837381
16512	2022-08-04 00:50:00-04:00	2022-08-04 04:50:00-04:00	d	20	0.6046	0.10625100785792738
16513	2022-08-04 04:52:00-04:00	2022-08-04 08:52:00-04:00	d	20	0.6060	0.10371546416895933
16514	2022-08-04 08:55:00-04:00	2022-08-04 12:52:00-04:00	d	20	0.6170	0.10347428774259017
16515	2022-08-04 13:05:00-04:00	2022-08-04 17:07:00-04:00	d	20	0.6182	0.10625991094056031
16516	2022-08-04 17:09:00-04:00	2022-08-04 17:19:00-04:00	d	20	0.6286	0.0008768831105204538
16517	2022-08-04 20:00:00-04:00	2022-08-04 21:14:00-04:00	d	20	0.6270	0.0095070175992295
16518	2022-08-04 22:27:00-04:00	2022-08-05 02:31:00-04:00	d	20	0.6216	0.11800739048829344
16519	2022-08-05 02:35:00-04:00	2022-08-05 05:16:00-04:00	d	20	0.6284	0.06764819821780474
16520	2022-08-05 05:43:00-04:00	2022-08-05 07:17:00-04:00	d	20	0.6286	0.04382817276210908
16580	2022-08-06 01:45:00-04:00	2022-08-06 02:45:00-04:00	d	20	0.6447	0.03092652227003618
16581	2022-08-06 02:48:00-04:00	2022-08-06 06:49:00-04:00	d	20	0.6451	0.11009165813992258
16583	2022-08-06 07:03:00-04:00	2022-08-06 09:43:00-04:00	d	20	0.6470	0.06320139466340714
16585	2022-08-06 12:44:00-04:00	2022-08-06 12:58:00-04:00	d	20	0.6525	0.0077598185592101816
16586	2022-08-06 13:04:00-04:00	2022-08-06 14:27:00-04:00	d	20	0.6525	0.037289211198846
16587	2022-08-06 14:34:00-04:00	2022-08-06 16:15:00-04:00	d	20	0.6247	0.04667564917546592
16588	2022-08-06 16:17:00-04:00	2022-08-06 20:21:00-04:00	d	20	0.6072	0.11502236968859507
16594	2022-08-06 21:02:00-04:00	2022-08-06 22:05:00-04:00	d	20	0.5684	0.03534869792543217
16597	2022-08-07 00:03:00-04:00	2022-08-07 04:41:00-04:00	d	20	0.5264	0.11703309044400705
16598	2022-08-07 04:03:00-04:00	2022-08-07 04:10:00-04:00	d	20	0.5566	0.003059088494718561
16599	2022-08-07 04:13:00-04:00	2022-08-07 08:13:00-04:00	d	20	0.5716	0.1171541008554905
16600	2022-08-07 08:16:00-04:00	2022-08-07 12:15:00-04:00	d	20	0.5891	0.11186010394222931
16601	2022-08-07 12:53:00-04:00	2022-08-07 16:54:00-04:00	d	20	0.5827	0.10700017379007433
16602	2022-08-07 16:59:00-04:00	2022-08-07 18:14:00-04:00	d	20	0.5441	0.03958374996735606
16604	2022-08-07 18:40:00-04:00	2022-08-07 22:41:00-04:00	d	20	0.5288	0.12101300539025303
16609	2022-08-07 23:56:00-04:00	2022-08-08 03:18:00-04:00	d	20	0.5300	0.10265716633883762
16610	2022-08-08 03:30:00-04:00	2022-08-08 07:31:00-04:00	d	20	0.5330	0.1128165356408104
16611	2022-08-08 07:33:00-04:00	2022-08-08 09:22:00-04:00	d	20	0.5310	0.039787569276136026
16615	2022-08-08 13:47:00-04:00	2022-08-08 16:25:00-04:00	d	20	-0.2614	0.08611801796587806
16616	2022-08-08 16:39:00-04:00	2022-08-08 20:40:00-04:00	d	20	-0.3239	0.12289939448868904
16617	2022-08-08 20:44:00-04:00	2022-08-09 00:43:00-04:00	d	20	-0.3530	0.11599341425371336
16618	2022-08-09 00:46:00-04:00	2022-08-09 02:15:00-04:00	d	20	-0.3758	0.030668632496072813
16619	2022-08-09 03:20:00-04:00	2022-08-09 03:59:00-04:00	d	20	-0.3926	0.0047603440294093965
16620	2022-08-09 04:09:00-04:00	2022-08-09 08:09:00-04:00	d	20	-0.3986	0.11320659737000092
16625	2022-08-09 14:58:00-04:00	2022-08-09 16:31:00-04:00	d	20	-0.4096	0.047533984382315445
16626	2022-08-09 17:14:00-04:00	2022-08-09 21:15:00-04:00	d	20	-0.4202	0.11966555690916343
16627	2022-08-09 21:18:00-04:00	2022-08-10 01:30:00-04:00	d	20	-0.4277	0.1381876032961645
16628	2022-08-10 01:33:00-04:00	2022-08-10 05:08:00-04:00	d	20	-0.4326	0.11280535336289599
16629	2022-08-10 05:20:00-04:00	2022-08-10 09:20:00-04:00	d	20	-0.4354	0.1236906757526247
16630	2022-08-10 09:23:00-04:00	2022-08-10 13:22:00-04:00	d	20	-0.4414	0.1282627966608026
16631	2022-08-10 13:32:00-04:00	2022-08-10 16:05:00-04:00	d	20	-0.4511	0.07144124233009334
16632	2022-08-10 16:40:00-04:00	2022-08-10 19:07:00-04:00	d	20	-0.4400	0.07749082566682039
16633	2022-08-10 19:23:00-04:00	2022-08-10 23:24:00-04:00	d	20	-0.4312	0.12613576870605941
16634	2022-08-10 23:28:00-04:00	2022-08-11 03:28:00-04:00	d	20	-0.4291	0.12148426136363774
16635	2022-08-11 03:31:00-04:00	2022-08-11 03:34:00-04:00	d	20	-0.4279	0.0016731520053479023
16636	2022-08-11 03:43:00-04:00	2022-08-11 06:12:00-04:00	d	20	-0.4283	0.07019463348445616
16650	2022-08-12 03:14:00-04:00	2022-08-12 03:43:00-04:00	p	15	0.2445	0.007117979140531056
16655	2022-08-12 06:06:00-04:00	2022-08-12 06:11:00-04:00	p	15	0.3230	0.0021484046731550994
16658	2022-08-12 06:34:00-04:00	2022-08-12 08:00:00-04:00	p	15	0.3546	0.07125979935119262
